painting_id,artist,artist_code,birth_year,dimensions,mean_R,mean_G,mean_B,std_R,std_G,std_B,dominant_color_0_R,dominant_color_1_R,dominant_color_2_R,dominant_color_0_G,dominant_color_1_G,dominant_color_2_G,dominant_color_0_B,dominant_color_1_B,dominant_color_2_B,color_percentage_0,color_percentage_1,color_percentage_2,texture_contrast,texture_dissimilarity,texture_homogeneity,texture_energy,texture_correlation,texture_ASM,Portrait,Landscape,Still life,Nude,Religious scene,Battle scene,Mythological figure,Cityscape,Interior,Night scene,people,figure,Animal,Plant,Building,Mountain,Abstract shape,Geometric pattern
albers_12,josef-albers,albers,1888,1800x1113,107.91271538384746,129.39009783368274,117.3526489967056,74.96704430808016,44.67501984784635,72.70610065009792,123.41261666021217,13.052298514974296,183.90929224614803,175.72929686111,69.1085021983937,140.84118456162037,206.59787098887483,31.385148058788477,110.29763022330552,0.3392991913746631,0.3246580812618548,0.336042727363482,0.1563118114354925,0.1120139957812332,0.9473331947082304,0.4366118070422688,0.992837262160104,0.1906547136186744,0.0442193523049354,0.1448996663093567,0.0911240801215171,0.0880742967128753,0.0353457331657409,0.0872011631727218,0.0268409326672554,0.0225064251571893,0.0150681836530566,0.0343548357486724,0.0595102198421955,0.1086550205945968,0.0260523464530706,0.5410459041595459,0.0652029290795326,0.1489164382219314,0.4358177185058594,0.8541460633277893
albers_13,josef-albers,albers,1888,1571x1800,176.41149763066696,130.48313529952614,82.91779899568569,37.370058921045725,50.46359043772524,75.47133285344519,186.4924016205169,150.25536936673058,192.37371694183295,114.5273261067836,184.05860208549075,89.08940294103681,7.84649391993068,178.24465015294928,95.79126803881748,0.4438934861022703,0.3170111040384751,0.2390954098592545,0.4320005430330824,0.2863216880714212,0.867879354237838,0.2970417867044399,0.9473181041610178,0.0882977769245829,0.0955688282847404,0.1323613077402115,0.2290220707654953,0.0326117239892482,0.0093924989923834,0.0291971452534198,0.0108461240306496,0.0286824032664299,0.0249161254614591,0.0096215670928359,0.030195977538824,0.1507051438093185,0.0076498142443597,0.065305046737194,0.1039075776934623,0.0354584828019142,0.7356969118118286,0.7232293486595154
albers_14,josef-albers,albers,1888,1698x1800,72.70464402565109,88.14259161104567,120.0380418138987,56.70008495909305,61.723157528944256,73.61693946117487,49.19524299383946,125.66503899472036,10.95836411799968,34.84200937578236,154.73366299458948,37.50366235808168,27.96323404488149,196.00603740187591,97.82950070078137,0.298630087684858,0.4387400209396676,0.2626298913754744,0.5884119414692088,0.3473337313084046,0.8454700717699181,0.3506997469150087,0.9790963158153664,0.123045137598673,0.0557487607002258,0.5845376253128052,0.211253672838211,0.1137158796191215,0.0137643963098526,0.0645137950778007,0.0314616709947586,0.0202901568263769,0.037638746201992,0.0326613523066043,0.0579420812427997,0.2883027791976928,0.0360462516546249,0.0912037119269371,0.0485126562416553,0.2350832670927047,0.55426424741745,0.8065967559814453
albers_15,josef-albers,albers,1888,1800x1405,144.99191577698696,103.80061368129697,66.40271925662317,70.68585921281819,62.4000059117706,57.502446746680775,49.95383742890567,233.82605884829437,171.57284051797362,126.01707300642018,188.38334386709084,56.59495370799703,64.34550603201811,173.90279206391497,25.897291606425384,0.3165527876631079,0.191439304072756,0.492007908264136,0.9173294853924536,0.345555235857491,0.8629644666595897,0.297007237240752,0.9533703880507742,0.0882769435172007,0.0381065756082534,0.2005465924739837,0.1168986409902572,0.0592560805380344,0.0115756010636687,0.0299970265477895,0.0296445358544588,0.0204766541719436,0.027638517320156,0.0096472054719924,0.0273340698331594,0.1607607454061508,0.0108937704935669,0.0821394696831703,0.032572902739048,0.0512704215943813,0.4197632670402527,0.6928917169570923
albers_16,josef-albers,albers,1888,1800x1263,205.7419882114894,99.67862892583796,6.054039324359989,44.058647520980095,24.55803792878664,24.530974562822188,217.39172559587632,44.12107496059326,204.553843083677,102.87578686496136,25.42101956435799,167.29937215047647,0.9514472392239526,17.31511781871879,141.84174815410773,0.906231635435911,0.0651112870590305,0.0286570775050585,0.3552868667451656,0.1507987620332788,0.941403505468428,0.5798890688408318,0.9387331804575944,0.336320753792969,0.0092780441045761,0.0100031457841396,0.0702196359634399,0.0301480814814567,0.0012058151187375,0.021042376756668,0.0019997283816337,0.0186150837689638,0.0075277895666658,0.0072258166037499,0.0084205837920308,0.0326764099299907,0.0055902209132909,0.0142327444627881,0.032696608453989,0.0019745810423046,0.5637017488479614,0.5783244967460632
albers_17,josef-albers,albers,1888,1800x1569,151.62293746901778,150.81792011897176,150.06800722328447,92.15019798160024,90.93713330319184,89.88113088951306,214.4264401360807,9.495350236312504,40.63397134237145,212.72589253547292,10.074682070943735,42.83654227755419,211.1781959249929,10.05313489745228,45.88607599419439,0.678381842645705,0.2215402591884427,0.1000778981658522,0.3118458500355995,0.1327388095773649,0.9470725193920052,0.5493639251394561,0.9951599243235784,0.3018047405066956,0.0454513914883136,0.0316631980240345,0.0427148081362247,0.086104966700077,0.0364116206765174,0.0896909236907959,0.0269188322126865,0.0338134765625,0.0042959991842508,0.3227837383747101,0.0749217048287391,0.1033304631710052,0.0798724815249443,0.0418307781219482,0.0206970181316137,0.0572094917297363,0.7444466352462769,0.3474751710891723
albers_18,josef-albers,albers,1888,1800x1363,47.5709448112823,60.21316907149262,59.72933072470857,23.501003931583917,20.81828112562339,19.223415190741097,49.81425917378815,207.37770433349607,41.13601638968941,65.1290848645415,195.7671935813681,52.83080069689692,66.72853657420322,175.72868604726827,51.628771048547655,0.3824011575772397,0.018743376538681,0.5988554658840792,0.3614751530895964,0.1063502780701187,0.963225642615832,0.7064795948618663,0.9026584579282292,0.4991278384216394,0.0405553132295608,0.0332105085253715,0.0792979598045349,0.0100748958066105,0.0064387158490717,0.0170651376247406,0.0136220278218388,0.0188127998262643,0.0020031917374581,0.0273348465561866,0.0176766645163297,0.1593966037034988,0.0129053452983498,0.0482551530003547,0.0234873779118061,0.0249548740684986,0.7460521459579468,0.5479322075843811
albers_19,josef-albers,albers,1888,1800x1170,92.68548385565052,65.82864292497626,61.98913865147198,20.004644434941262,42.06032393465264,42.68099770215986,78.99763120923461,94.4522650064798,122.04423041965732,79.54015657489434,11.719637832253724,121.2000996647258,76.43215134567401,6.728422295624732,117.50426173588016,0.4719667616334283,0.3256718898385565,0.2023613485280151,0.083166482772543,0.0800325905982658,0.9602937188835288,0.3567903411689836,0.9903516310177456,0.127321927590115,0.0736039951443672,0.0919128581881523,0.1967619806528091,0.1597714275121688,0.0886021330952644,0.0557838082313537,0.0330419614911079,0.0564853027462959,0.0063085560686886,0.0317503027617931,0.061620756983757,0.2073954194784164,0.0702857822179794,0.06061777099967,0.0962111949920654,0.0581179000437259,0.6198968887329102,0.3364749550819397
albers_2,josef-albers,albers,1888,1800x1800,182.11156913580248,178.2350962962963,146.46611975308642,19.2329903167324,14.56477505225268,62.05204950048351,210.09473639991484,189.4815284650628,164.44057164196963,183.4362954207748,189.26532032869076,165.22229140266268,4.194516609491132,182.1016278117684,162.6888645535523,0.1543274691358024,0.4235484567901235,0.4221240740740741,0.3779065316088938,0.3372404907574116,0.8353880846070559,0.409068896658851,0.7833095888349675,0.1687401285920762,0.0284328870475292,0.2206372767686844,0.1768560707569122,0.0705357491970062,0.0131110483780503,0.010876927524805,0.0080699985846877,0.0197897776961326,0.0045035951770842,0.0135075142607092,0.0217756181955337,0.1108642220497131,0.0076508312486112,0.0411168560385704,0.0099044572561979,0.0590339675545692,0.8008697032928467,0.0837803706526756
albers_3,josef-albers,albers,1888,1800x1352,6.428050624589086,6.350439677843524,6.217658612754766,35.53651546786437,34.858419441694686,34.010185786912245,0.3740802809422199,122.50907599584136,236.4031934878365,0.4059238672944065,121.09903355797728,231.71918179912612,0.4306243210258245,116.81658999325602,226.2654769358674,0.9687816403681788,0.0115240795529257,0.0196942800788954,0.8708012732880913,0.1281350986149971,0.9747636679176326,0.9598937710472492,0.901624551669667,0.921396928410146,0.0008705930667929,0.000996813760139,0.0023778376635164,0.0013936416944488,0.0002454651112202,0.0015831748023629,0.0024106164928525,0.0008155767573043,2.4209628463722765e-05,0.0012024006573483,0.0014112561475485,0.0140439085662364,0.0022266807500272,0.0027304091490805,0.0039483220316469,0.0042141568847,0.3582868576049804,0.6012181639671326
albers_4,josef-albers,albers,1888,1800x1774,194.29665194788927,68.83508204935488,101.58920299386196,62.38864440917051,14.84476405276112,35.24648168413225,238.9321680545281,144.42310208597917,82.40435191054337,71.5026913481001,50.89574988937578,80.97205021755519,124.78971133613364,42.67310208613051,84.94883925886369,0.6340448452962545,0.2039161342853563,0.162039020418389,0.2770186437287746,0.2100564734109672,0.9001827143068455,0.4015066807729143,0.9454783317311616,0.1612842274067056,0.0410849191248416,0.1526862382888794,0.2070531249046325,0.0315253026783466,0.0070448387414216,0.0863461121916771,0.0178931951522827,0.0155629534274339,0.0261332280933856,0.0451421476900577,0.022541144862771,0.1647490859031677,0.0163919795304536,0.0680313631892204,0.0178704652935266,0.1007309854030609,0.7761019468307495,0.2430883646011352
albers_5,josef-albers,albers,1888,1800x1783,60.213236742070166,132.7064996572568,130.1466124509254,29.672480188602155,58.344368975584125,68.22741770228518,3.3594454914089127,78.47872103580681,49.45506535708813,3.571114144867209,164.0068056184269,138.8339621575018,3.4997397622709343,178.87382380707754,82.06288439882178,0.1622349971957375,0.6283320869944538,0.2094329158098087,0.2211222494457242,0.1478213205376924,0.9312135667527652,0.4132039855629985,0.9880989916283982,0.1707821554475072,0.0873677358031272,0.3506768941879272,0.2902605831623077,0.0404663197696208,0.0298465881496667,0.0615105032920837,0.0281609557569026,0.0472342707216739,0.0354555733501911,0.2710684239864349,0.0961790606379509,0.1416388154029846,0.0378784500062465,0.1832243055105209,0.0262624304741621,0.0653587654232978,0.8592220544815063,0.0797823444008827
albers_6,josef-albers,albers,1888,1800x1797,53.7371798676807,147.4409571508069,131.53265906139862,38.45839999566713,37.198994843134,48.046757984163605,26.96763320008742,65.85099256821405,166.8774063519133,116.97547348243307,169.44558688540056,190.14638707610035,94.72611726678178,169.72917404547164,61.53693162085443,0.4376296914610771,0.5134375193223273,0.0489327892165955,0.3329460893096,0.2713164976896908,0.8697374181088148,0.2870856425768457,0.9654202883561264,0.0824710640052702,0.0394036918878555,0.5188053846359253,0.3396463096141815,0.0288730598986148,0.0096255699172616,0.0609258972108364,0.0501378774642944,0.0138289127498865,0.0164196360856294,0.0506046637892723,0.108790099620819,0.1608809381723404,0.0476770661771297,0.5938706994056702,0.0440657548606395,0.1244285255670547,0.7054473161697388,0.2381045520305633
albers_7,josef-albers,albers,1888,1542x1800,116.31104373829082,110.24412307248885,108.18144833549503,64.05953702117388,62.98008828260747,64.09126329558346,39.821052277099184,185.8212935632323,140.74383720382164,36.20864693489232,181.83827912615524,129.9782884003647,34.512149721206484,183.97651172555044,123.68514442891107,0.3749430753710909,0.2970453235336504,0.3280116010952587,1.4030555679129864,0.4648146080705357,0.8313482010512538,0.2517846055909654,0.9554433167014874,0.0634288900325587,0.0522601157426834,0.2069656401872635,0.2477054446935653,0.1124353483319282,0.0448688864707946,0.1158906146883964,0.0122864488512277,0.1918502449989318,0.1162048354744911,0.1711341440677642,0.042300060391426,0.1510426700115203,0.0390524603426456,0.045728676021099,0.2114909142255783,0.1614093482494354,0.4537021517753601,0.6877433061599731
albers_8,josef-albers,albers,1888,1675x1800,8.00991575456053,8.135835489220565,8.179576782752902,36.96575394081275,36.0920361822374,35.81190902798257,0.8212306672493135,217.9779474350761,93.401926243584,0.9653889184294452,208.97861803922163,106.06887374102048,1.0512575766131222,205.7498645895644,108.6440853214496,0.9569923714759536,0.0256948590381426,0.0173127694859038,1.226351094375261,0.1942668687748822,0.9579875601777992,0.937414631789134,0.8705362291319524,0.878748778113476,0.0005363696254789,0.0043935417197644,0.0013002874329686,0.0014543791767209,0.0003222835366614,0.0079926345497369,0.0003876707633025,0.0057495050132274,6.0368231061147526e-05,0.0113047938793897,0.0021591219119727,0.0069415527395904,0.0022808918729424,0.0024346932768821,0.0018126679351553,0.0125549351796507,0.353738397359848,0.5845758318901062
albers_9,josef-albers,albers,1888,1726x1800,7.089695184756019,7.472886249517188,7.4646819878975155,34.5921403620099,34.73169250383761,34.6494695555532,0.7011157889951907,232.4564503121827,19.45551089707488,0.8455190082235049,232.91726156703132,22.72125446109215,0.8274941490234786,232.24576600260045,23.02488219392898,0.9041309385863268,0.0215520793099008,0.0743169821037723,1.778270932794622,0.1790033997405194,0.9747705032068807,0.9221214065677515,0.7918333252492127,0.8503105310053506,0.0006356291705742,0.0059927166439592,0.0023233504034578,0.0012771234614774,0.0005190200172364,0.0063416422344744,0.0014964385190978,0.0034290424082428,8.524282748112455e-05,0.0086476039141416,0.0031862307805567,0.0093167312443256,0.0038336783181875,0.0134957060217857,0.004226588178426,0.0073663322255015,0.1923146247863769,0.7355122566223145
amiet_1,cuno-amiet,amiet,1868,1800x1782,86.93135927172965,138.46923961840628,103.2886488340192,52.69683172126374,37.535694185660944,36.63166522577585,104.49246294908852,44.13093774983209,195.4761127779024,166.79705687481183,109.88888139643475,139.94648045290083,124.62489590972557,80.99256590863394,107.70371552492418,0.4468848983663798,0.4488655069210625,0.1042495947125576,2.841115074536513,1.0276144216419307,0.6256336838805331,0.1833414078754398,0.7317723051968835,0.0336558538853456,0.0087044173851609,0.3768081367015838,0.1913976967334747,0.0108389817178249,0.0498204343020916,0.1542384773492813,0.0412212163209915,0.0132438400760293,0.0149728981778025,0.351460337638855,0.0450699739158153,0.124511606991291,0.0045363786630332,0.050161026418209,0.0106049682945013,0.0327019691467285,0.0566175319254398,0.0259264688938856
amiet_2,cuno-amiet,amiet,1868,1697x1800,67.38021377594448,104.55481961631638,72.0619135074969,65.43790942780878,38.63649190374977,37.73342455225335,102.22241454590164,13.711539113560017,158.9944612096932,109.09780736597054,82.64976555459711,151.56507332187095,44.31420308544546,79.08265528088427,83.12233997912266,0.2289337392784652,0.5418598179794408,0.2292064427420939,0.9906519444827852,0.4830250425956013,0.7982287369464224,0.2351719778589844,0.920063310032246,0.0553511824360956,0.0502594038844108,0.692685604095459,0.3458985388278961,0.0749657303094863,0.0302025713026523,0.0414537116885185,0.1310655027627945,0.0040937331505119,0.003383528906852,0.4341771006584167,0.0196840744465589,0.1255585700273513,0.0893789008259773,0.1156501099467277,0.0046730493195354,0.0733294114470481,0.6690394282341003,0.0251688212156295
amiet_3,cuno-amiet,amiet,1868,1668x1800,98.41288002930987,115.74253164135358,96.84789002131627,52.31344760763736,46.22928694130586,46.1017830622876,105.67240560274588,192.2750125343543,51.16087372637247,128.0502719949622,184.3318284475112,72.20407704224536,102.38831293666688,174.56597168259816,58.32839108294292,0.4776665334399147,0.1496925792699174,0.3726408872901678,4.140764110477995,1.2607400998785376,0.5764329289054868,0.1517424465516485,0.7495768560580885,0.0230707981962847,0.0163056124001741,0.4895536303520202,0.0656770765781402,0.010868745855987,0.0126191619783639,0.0473098196089267,0.0318536981940269,0.0056419274769723,0.0038498849608004,0.270356148481369,0.0241908114403486,0.084649421274662,0.0089547075331211,0.1420914977788925,0.020625302568078,0.7846750617027283,0.6030182242393494,0.0906943008303642
amiet_4,cuno-amiet,amiet,1868,1800x1791,91.8798464544947,123.6160056455115,131.10694304857623,79.79497501829276,49.27442316191763,53.85970407337639,37.89533614968629,192.51584183448287,189.52727969600085,100.67287878272784,194.98513882125928,128.90693983953653,134.4217245145685,182.55347564920905,52.153040958006144,0.64749736336001,0.1971359885848998,0.1553666480550902,3.1512833488150624,1.0837018942173458,0.6101630386100735,0.1640682128473388,0.8458300726887625,0.0269571468934139,0.0292500052601099,0.4899498522281647,0.991910994052887,0.0462604574859142,0.0351058989763259,0.0193148553371429,0.1518529653549194,0.0347476117312908,0.0037362228613346,0.0458845533430576,0.0261641833931207,0.2286399453878402,0.0033038584515452,0.0283372923731803,0.008486202917993,0.0405668392777442,0.3735886812210083,0.1049200743436813
amiet_5,cuno-amiet,amiet,1868,1648x1800,146.70132247842503,136.73914138349514,128.68097626752967,57.62564927437389,56.70248061502796,37.07868124363859,56.766878702873285,194.87420457290517,128.57487388442345,59.43215586164024,187.3648262293225,107.82052731176552,92.5683625406435,145.13412915261085,125.58502216821812,0.1907342233009708,0.4783663700107874,0.3308994066882416,2.121181445648354,0.9021351230611022,0.6479404067004972,0.1660051576084052,0.8975235200078997,0.0276233268825447,0.7462628483772278,0.1755283921957016,0.490155816078186,0.044166725128889,0.0307474173605442,0.0254863705486059,0.1269570440053939,0.0053283227607607,0.0090575786307454,0.0640767663717269,0.0249858815222978,0.2830669581890106,0.0206702817231416,0.0680209174752235,0.0052527030929923,0.0649279281497001,0.668181300163269,0.1926301121711731
amiet_6,cuno-amiet,amiet,1868,1671x1800,175.52353314715074,115.04627468581688,128.39647416716537,41.94169968779087,47.40636963529545,55.07265149312769,126.22738241559722,221.57953528511268,181.10388377141496,63.91816437573621,177.01032903844217,113.9770094130006,59.353194783635246,192.33177366567756,136.48746933377302,0.274851386395372,0.2371138373562072,0.4880347762484208,6.276490894654451,1.5736570881409513,0.5221822829377232,0.1437283366600093,0.6055419671785451,0.0206962900187839,0.52379310131073,0.0566541329026222,0.0444769039750099,0.0031214649789035,0.0496454648673534,0.0259995702654123,0.0934246182441711,0.0006759943789802,0.0009344163700006,0.0037739912513643,0.0157191660255193,0.1332565993070602,0.0048491647467017,0.020304525271058,0.0037555340677499,0.0074250572361052,0.705021321773529,0.0832166522741317
amiet_7,cuno-amiet,amiet,1868,1800x1474,153.1034286898839,156.90220601537766,156.526056837027,69.3462281176679,56.8511883359949,64.37547100111077,186.41407000008763,202.8292753077837,70.77545605904781,158.44213596902352,210.7843146498593,93.3064904374908,115.21874672770932,218.68557247047127,115.0961901720304,0.2556305593245891,0.3988082315694256,0.3455612091059852,4.550361843263684,1.333178537587164,0.5639686415403394,0.1385250436286844,0.8255788427479472,0.0192328075370894,0.0196027159690856,0.947133719921112,0.1255857944488525,0.0501816682517528,0.0387873649597168,0.2375644296407699,0.1244117319583892,0.026090569794178,0.0108184730634093,0.0364463552832603,0.0552693977952003,0.1790824234485626,0.0136855384334921,0.0519150495529174,0.0128441574051976,0.1536325961351394,0.5819929838180542,0.0591572485864162
amiet_8,cuno-amiet,amiet,1868,1800x1450,82.38157126436782,86.56048314176245,79.41574252873563,75.92003313062763,60.58877004197134,58.99349205218149,181.71527260002424,17.807690886899692,113.73036103995275,172.57459341794748,39.54186846180419,96.77054254927928,157.45387248532845,39.65967023885328,83.15383296284794,0.2418601532567049,0.4967582375478927,0.2613816091954023,6.3729988019165,1.6302156694599752,0.5045078699724836,0.136287860752882,0.785830970666564,0.0186070853807188,0.7304136753082275,0.1295085251331329,0.1043940633535385,0.0423221327364444,0.0342507772147655,0.03135896474123,0.2300278395414352,0.1331609189510345,0.0025204280391335,0.1284980326890945,0.0447538308799266,0.2330910563468933,0.0113250995054841,0.0610917583107948,0.0128646381199359,0.0536958388984203,0.568193793296814,0.283487468957901
